Original_SKU,Cleaned_SKU,Is_SKU_Modified,Match_Found_In_Scrape,ODS_Inventory_ID,ODS_Price,Scrape_Price,ODS_Capacity_OZ,ODS_Capacity_ML,Scrape_Capacity,ODS_Description,Scrape_Description,Price_Diff,Price_Match
GBSlm30SpryShnSl,GBSlm30SpryShnSl,False,False,1004.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withshiny silver spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
LBSlm30LtnShnSl,LBSlm30LtnShnSl,False,False,2468.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withshiny silver lotion pump.For use with lotions, moisturizer, and serums.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30AnSpLvn,GBSlm30AnSpLvn,False,False,2469.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withlavender vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30AnSpPnk,GBSlm30AnSpPnk,False,False,2470.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withpink vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30AnSpMtSl,GBSlm30AnSpMtSl,False,False,2471.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withmatte silver vintage style sprayerwithmatte silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30AnSpIvySl,GBSlm30AnSpIvySl,False,False,2472.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30AnSpGl,GBSlm30AnSpGl,False,False,2473.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withgold vintage style sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30AnSpIvyGl,GBSlm30AnSpIvyGl,False,False,2474.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30AnSpBlk,GBSlm30AnSpBlk,False,True,2475.0,,$5.08,1oz,"30 ml,  ",30 ml (1.01 oz),"Slimdesign30 ml,  1oz Clear glass bottle  withblack vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each","Slim design 30 ml, 1oz clear glass bottle with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of",,False
GBSlm30AnSpWht,GBSlm30AnSpWht,False,False,2476.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withwhite vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30AnSpRed,GBSlm30AnSpRed,False,False,2477.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withred vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30DrpSl,GBSlm30DrpSl,False,False,2478.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withwhite dropperwithshiny silver collar cap.For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30DrpGl,GBSlm30DrpGl,False,False,2479.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withwhite dropperwithshiny gold collar cap.For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30DrpCu,GBSlm30DrpCu,False,True,2480.0,,$1.57,1oz,"30 ml,  ",30 ml (1.01 oz),"Slimdesign30 ml,  1oz Clear glass bottle  withwhite dropperwithshiny copper collar cap.For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each","Slim design 30 ml, 1oz clear glass bottle with white dropper with shiny copper collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Slim design bottle is a family of bottles availab",,False
GBSlm30RdcrPnkLthr,GBSlm30RdcrPnkLthr,False,False,2481.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withreducerandpink faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30RdcrIvyLthr,GBSlm30RdcrIvyLthr,False,False,2482.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withreducerandivory faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm30SpryCu,GBSlm30SpryCu,False,True,3520.0,,$2.38,1oz,"30 ml,  ",30 ml (1.01 oz),"Slimdesign30 ml,  1oz Clear glass bottle  withmatte copper spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each","Slim design 30 ml, 1oz clear glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.",,False
LBSlm30LtnCu,LBSlm30LtnCu,False,False,2483.0,,,1oz,"30 ml,  ",,"Slimdesign30 ml,  1oz Clear glass bottle  withmatte copper lotion pump0.For use with lotions, moisturizer, and serums.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrShnGl,GBSlm50RdcrShnGl,False,False,2484.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandshiny gold cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrShnBlkTall,GBSlm50RdcrShnBlkTall,False,False,2485.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandtall black shiny cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrShnBlk,GBSlm50RdcrShnBlk,False,False,2486.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandblack shiny cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrBlkLthr,GBSlm50RdcrBlkLthr,False,True,1165.0,,$1.85,1.7oz,"50 ml,  ",50 ml (1.69 oz),"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandblack faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each","Slim design 50 ml, 1.7oz clear glass bottle with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.",,False
GBSlm50RdcrBrwnLthr,GBSlm50RdcrBrwnLthr,False,False,2487.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandbrown faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrLBrwnLthr,GBSlm50RdcrLBrwnLthr,False,False,2488.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandlight brown faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrShnSl,GBSlm50RdcrShnSl,False,False,2489.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandshiny silver cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrMtSlTall,GBSlm50RdcrMtSlTall,False,False,2490.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandtall silver matte cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrMtSl,GBSlm50RdcrMtSl,False,False,2491.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandsilver matte cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50RdcrWht,GBSlm50RdcrWht,False,False,2492.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withreducerandwhite cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50SpryMtGl,GBSlm50SpryMtGl,False,False,2493.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withmatte gold spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
LBSlm50LtnMtGl,LBSlm50LtnMtGl,False,False,2494.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withmatte gold lotion pump00.For use with lotions, moisturizer, and serums.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50SpryShnGl,GBSlm50SpryShnGl,False,False,238.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withshiny gold spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
LBSlm50LtnShnGl,LBSlm50LtnShnGl,False,False,1283.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withshiny gold lotion pump0.For use with lotions, moisturizer, and serums.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50SpryShnBlk,GBSlm50SpryShnBlk,False,False,402.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withshiny black spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
LBSlm50LtnShnBlk,LBSlm50LtnShnBlk,False,False,1282.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withshiny black lotion pump.For use with lotions, moisturizer, and serums.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50SpryMtSl,GBSlm50SpryMtSl,False,False,325.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withmatte silver spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
LBSlm50LtnMtSl,LBSlm50LtnMtSl,False,False,2495.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withmatte silver lotion pump.For use with lotions, moisturizer, and serums.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
LBSlm50LtnClOvrCap,LBSlm50LtnClOvrCap,False,True,3521.0,,$2.57,1.7oz,"50 ml,  ",50 ml (1.69 oz),"Slimdesign50 ml,  1.7oz Clear glass bottle  withwith a matte silver collar treatment pump and clear overcap.0.For use with lotions, moisturizer, and serums.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each","Slim design 50 ml, 1.7oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bo",,False
GBSlm50SpryShnSl,GBSlm50SpryShnSl,False,False,239.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withshiny silver spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
LBSlm50LtnShnSl,LBSlm50LtnShnSl,False,False,1285.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withshiny silver lotion pump0.For use with lotions, moisturizer, and serums.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50AnSpLvn,GBSlm50AnSpLvn,False,False,169.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withlavender vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50AnSpPnk,GBSlm50AnSpPnk,False,False,167.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withpink vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50AnSpMtSl,GBSlm50AnSpMtSl,False,False,2496.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withmatte silver vintage style sprayerwithmatte silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50AnSpIvySl,GBSlm50AnSpIvySl,False,False,3344.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50AnSpGl,GBSlm50AnSpGl,False,False,168.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withgold vintage style sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50AnSpIvyGl,GBSlm50AnSpIvyGl,False,False,170.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
GBSlm50AnSpBlk,GBSlm50AnSpBlk,False,True,232.0,,$5.27,1.7oz,"50 ml,  ",50 ml (1.69 oz),"Slimdesign50 ml,  1.7oz Clear glass bottle  withblack vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each","Slim design 50 ml, 1.7oz clear glass bottle with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty o",,False
GBSlm50AnSpWht,GBSlm50AnSpWht,False,False,2497.0,,,1.7oz,"50 ml,  ",,"Slimdesign50 ml,  1.7oz Clear glass bottle  withwhite vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Slim design bottle is a family of bottles available 30ml, 50ml and 100ml.Price each",,,
